date	region_name	region_code	deceased_addition	confirmed_addition	hospitalized_addition	deceased_cumulative	confirmed_cumulative	hospitalized_cumulative
2020-09-14	Utrecht	26	0.0	108.0	0.0	437.0	6547	923.0
2020-09-14	Zeeland	29	0.0	4.0	0.0	72.0	1139	152.0
2020-09-14	Zuid-Holland	28	1.0	471.0	4.0	1355.0	23801	2361.0
2020-09-15	Drenthe	22	0.0	8.0	1.0	41.0	663	120.0
2020-09-15	Flevoland	24	0.0	25.0	0.0	96.0	1613	277.0
2020-09-15	Friesland	21	0.0	19.0	0.0	69.0	921	132.0
2020-09-15	Gelderland	25	0.0	118.0	2.0	692.0	8550	1528.0
2020-09-15	Groningen	20	0.0	41.0	0.0	19.0	850	75.0
2020-09-15	Limburg	31	0.0	25.0	0.0	758.0	5819	1575.0
2020-09-15	Noord-Brabant	30	0.0	109.0	1.0	1551.0	13579	2792.0
2020-09-15	Noord-Holland	27	2.0	412.0	4.0	836.0	16167	1744.0
2020-09-15	Overijssel	23	0.0	41.0	0.0	314.0	3834	554.0
2020-09-15	Utrecht	26	0.0	112.0	6.0	437.0	6659	929.0
2020-09-15	Zeeland	29	0.0	8.0	0.0	72.0	1147	152.0
2020-09-15	Zuid-Holland	28	0.0	457.0	9.0	1355.0	24258	2370.0
2020-09-16	Drenthe	22	0.0	10.0	0.0	41.0	673	120.0
2020-09-16	Flevoland	24	0.0	40.0	0.0	96.0	1653	277.0
2020-09-16	Friesland	21	0.0	17.0	0.0	69.0	938	132.0
2020-09-16	Gelderland	25	0.0	139.0	2.0	692.0	8689	1530.0
2020-09-16	Groningen	20	0.0	34.0	0.0	19.0	884	75.0
2020-09-16	Limburg	31	0.0	33.0	1.0	758.0	5852	1576.0
2020-09-16	Noord-Brabant	30	0.0	122.0	1.0	1551.0	13701	2793.0
2020-09-16	Noord-Holland	27	0.0	413.0	5.0	836.0	16580	1749.0
2020-09-16	Overijssel	23	0.0	44.0	0.0	314.0	3878	554.0
2020-09-16	Utrecht	26	0.0	115.0	1.0	437.0	6774	930.0
2020-09-16	Zeeland	29	0.0	8.0	0.0	72.0	1155	152.0
2020-09-16	Zuid-Holland	28	2.0	557.0	5.0	1357.0	24815	2375.0
2020-09-17	Drenthe	22	0.0	15.0	0.0	41.0	688	120.0
2020-09-17	Flevoland	24	0.0	30.0	1.0	96.0	1683	278.0
2020-09-17	Friesland	21	0.0	24.0	0.0	69.0	962	132.0
2020-09-17	Gelderland	25	0.0	139.0	3.0	692.0	8828	1533.0
2020-09-17	Groningen	20	0.0	36.0	0.0	19.0	920	75.0
2020-09-17	Limburg	31	1.0	48.0	1.0	759.0	5900	1577.0
2020-09-17	Noord-Brabant	30	1.0	168.0	0.0	1552.0	13869	2793.0
2020-09-17	Noord-Holland	27	2.0	432.0	3.0	838.0	17012	1752.0
2020-09-17	Overijssel	23	0.0	60.0	0.0	314.0	3938	554.0
2020-09-17	Utrecht	26	0.0	179.0	0.0	437.0	6953	930.0
2020-09-17	Zeeland	29	0.0	22.0	0.0	72.0	1177	152.0
2020-09-17	Zuid-Holland	28	2.0	574.0	6.0	1359.0	25389	2381.0
2020-09-18	Drenthe	22	0.0	18.0	0.0	41.0	706	120.0
2020-09-18	Flevoland	24	1.0	31.0	1.0	97.0	1714	279.0
2020-09-18	Friesland	21	0.0	22.0	0.0	69.0	984	132.0
2020-09-18	Gelderland	25	0.0	141.0	0.0	692.0	8969	1533.0
2020-09-18	Groningen	20	0.0	42.0	0.0	19.0	962	75.0
2020-09-18	Limburg	31	0.0	32.0	0.0	759.0	5932	1577.0
2020-09-18	Noord-Brabant	30	0.0	196.0	2.0	1552.0	14065	2795.0
2020-09-18	Noord-Holland	27	0.0	561.0	3.0	838.0	17573	1755.0
2020-09-18	Overijssel	23	0.0	40.0	1.0	314.0	3978	555.0
2020-09-18	Utrecht	26	0.0	163.0	0.0	437.0	7116	930.0
2020-09-18	Zeeland	29	0.0	15.0	0.0	72.0	1192	152.0
2020-09-18	Zuid-Holland	28	6.0	699.0	5.0	1365.0	26088	2386.0
2020-09-19	Drenthe	22	0.0	16.0	0.0	41.0	722	120.0
2020-09-19	Flevoland	24	0.0	48.0	2.0	97.0	1762	281.0
2020-09-19	Friesland	21	0.0	27.0	0.0	69.0	1011	132.0
2020-09-19	Gelderland	25	0.0	157.0	2.0	692.0	9126	1535.0
2020-09-19	Groningen	20	0.0	49.0	0.0	19.0	1011	75.0
2020-09-19	Limburg	31	1.0	58.0	1.0	760.0	5990	1578.0
2020-09-19	Noord-Brabant	30	0.0	213.0	1.0	1552.0	14278	2796.0
2020-09-19	Noord-Holland	27	2.0	514.0	8.0	840.0	18087	1763.0
2020-09-19	Overijssel	23	0.0	63.0	1.0	314.0	4041	556.0
2020-09-19	Utrecht	26	0.0	144.0	0.0	437.0	7260	930.0
2020-09-19	Zeeland	29	0.0	18.0	0.0	72.0	1210	152.0
2020-09-19	Zuid-Holland	28	-1.0	556.0	17.0	1364.0	26644	2403.0
2020-09-20	Drenthe	22	0.0	23.0	0.0	41.0	745	120.0
2020-09-20	Flevoland	24	0.0	25.0	0.0	97.0	1787	281.0
2020-09-20	Friesland	21	0.0	45.0	1.0	69.0	1056	133.0
2020-09-20	Gelderland	25	1.0	131.0	1.0	693.0	9257	1536.0
2020-09-20	Groningen	20	0.0	53.0	0.0	19.0	1064	75.0
2020-09-20	Limburg	31	0.0	38.0	0.0	760.0	6028	1578.0
2020-09-20	Noord-Brabant	30	0.0	144.0	0.0	1552.0	14422	2796.0
2020-09-20	Noord-Holland	27	1.0	490.0	7.0	841.0	18577	1770.0
2020-09-20	Overijssel	23	0.0	71.0	1.0	314.0	4112	557.0
2020-09-20	Utrecht	26	0.0	131.0	2.0	437.0	7391	932.0
2020-09-20	Zeeland	29	0.0	14.0	1.0	72.0	1224	153.0
2020-09-20	Zuid-Holland	28	2.0	664.0	7.0	1366.0	27308	2410.0
2020-09-21	Drenthe	22	0.0	46.0	0.0	41.0	791	120.0
2020-09-21	Flevoland	24	0.0	25.0	1.0	97.0	1812	282.0
2020-09-21	Friesland	21	0.0	27.0	0.0	69.0	1083	133.0
2020-09-21	Gelderland	25	0.0	224.0	4.0	693.0	9481	1540.0
2020-09-21	Groningen	20	0.0	80.0	0.0	19.0	1144	75.0
2020-09-21	Limburg	31	0.0	39.0	1.0	760.0	6067	1579.0
2020-09-21	Noord-Brabant	30	0.0	248.0	3.0	1552.0	14670	2799.0
2020-09-21	Noord-Holland	27	1.0	464.0	7.0	842.0	19041	1777.0
2020-09-21	Overijssel	23	0.0	55.0	0.0	314.0	4167	557.0
2020-09-21	Utrecht	26	0.0	183.0	0.0	437.0	7574	932.0
2020-09-21	Zeeland	29	0.0	22.0	1.0	72.0	1246	154.0
2020-09-21	Zuid-Holland	28	1.0	782.0	9.0	1367.0	28090	2419.0
2020-09-22	Drenthe	22	0.0	16.0	0.0	41.0	807	120.0
2020-09-22	Flevoland	24	1.0	40.0	1.0	98.0	1852	283.0
2020-09-22	Friesland	21	0.0	30.0	0.0	69.0	1113	133.0
2020-09-22	Gelderland	25	0.0	168.0	3.0	693.0	9649	1543.0
2020-09-22	Groningen	20	0.0	85.0	0.0	19.0	1229	75.0
2020-09-22	Limburg	31	0.0	37.0	0.0	760.0	6104	1579.0
2020-09-22	Noord-Brabant	30	0.0	265.0	1.0	1552.0	14935	2800.0
2020-09-22	Noord-Holland	27	1.0	621.0	6.0	843.0	19662	1783.0
2020-09-22	Overijssel	23	0.0	64.0	1.0	314.0	4231	558.0
2020-09-22	Utrecht	26	5.0	158.0	9.0	442.0	7732	941.0
2020-09-22	Zeeland	29	0.0	6.0	0.0	72.0	1252	154.0
2020-09-22	Zuid-Holland	28	3.0	731.0	10.0	1370.0	28821	2429.0
2020-09-23	Drenthe	22	0.0	35.0	0.0	41.0	842	120.0
2020-09-23	Flevoland	24	1.0	49.0	0.0	99.0	1901	283.0
2020-09-23	Friesland	21	0.0	29.0	0.0	69.0	1142	133.0
2020-09-23	Gelderland	25	0.0	257.0	3.0	693.0	9906	1546.0
2020-09-23	Groningen	20	0.0	86.0	0.0	19.0	1315	75.0
2020-09-23	Limburg	31	0.0	63.0	1.0	760.0	6167	1580.0
2020-09-23	Noord-Brabant	30	2.0	316.0	2.0	1554.0	15251	2802.0
2020-09-23	Noord-Holland	27	0.0	523.0	10.0	843.0	20185	1793.0
2020-09-23	Overijssel	23	0.0	67.0	1.0	314.0	4298	559.0
2020-09-23	Utrecht	26	0.0	202.0	1.0	442.0	7934	942.0
2020-09-23	Zeeland	29	0.0	18.0	0.0	72.0	1270	154.0
2020-09-23	Zuid-Holland	28	2.0	692.0	15.0	1372.0	29513	2444.0
2020-09-24	Drenthe	22	1.0	46.0	0.0	42.0	888	120.0
2020-09-24	Flevoland	24	0.0	51.0	0.0	99.0	1952	283.0
2020-09-24	Friesland	21	0.0	29.0	1.0	69.0	1171	134.0
2020-09-24	Gelderland	25	1.0	217.0	1.0	694.0	10123	1547.0
2020-09-24	Groningen	20	0.0	61.0	0.0	19.0	1376	75.0
2020-09-24	Limburg	31	0.0	55.0	1.0	760.0	6222	1581.0
2020-09-24	Noord-Brabant	30	1.0	323.0	1.0	1555.0	15574	2803.0
2020-09-24	Noord-Holland	27	4.0	544.0	9.0	847.0	20729	1802.0
2020-09-24	Overijssel	23	7.0	117.0	0.0	321.0	4415	559.0
2020-09-24	Utrecht	26	0.0	222.0	1.0	442.0	8156	943.0
2020-09-24	Zeeland	29	0.0	27.0	0.0	72.0	1297	154.0
2020-09-24	Zuid-Holland	28	2.0	840.0	10.0	1374.0	30353	2454.0
2020-09-25	Drenthe	22	0.0	63.0	1.0	42.0	951	121.0
2020-09-25	Flevoland	24	0.0	52.0	2.0	99.0	2004	285.0
2020-09-25	Friesland	21	0.0	61.0	0.0	69.0	1232	134.0
2020-09-25	Gelderland	25	0.0	299.0	4.0	694.0	10422	1551.0
2020-09-25	Groningen	20	0.0	78.0	0.0	19.0	1454	75.0
2020-09-25	Limburg	31	1.0	70.0	0.0	761.0	6292	1581.0
2020-09-25	Noord-Brabant	30	1.0	324.0	6.0	1556.0	15898	2809.0
2020-09-25	Noord-Holland	27	3.0	653.0	10.0	850.0	21382	1812.0
2020-09-25	Overijssel	23	0.0	112.0	1.0	321.0	4527	560.0
2020-09-25	Utrecht	26	0.0	230.0	2.0	442.0	8386	945.0
2020-09-25	Zeeland	29	0.0	14.0	0.0	72.0	1311	154.0
2020-09-25	Zuid-Holland	28	11.0	803.0	10.0	1385.0	31156	2464.0
2020-09-26	Drenthe	22	3.0	33.0	0.0	45.0	984	121.0
2020-09-26	Flevoland	24	0.0	45.0	0.0	99.0	2049	285.0
2020-09-26	Friesland	21	0.0	80.0	2.0	69.0	1312	136.0
2020-09-26	Gelderland	25	2.0	236.0	3.0	696.0	10658	1554.0
2020-09-26	Groningen	20	1.0	49.0	0.0	20.0	1503	75.0
2020-09-26	Limburg	31	0.0	52.0	4.0	761.0	6344	1585.0
2020-09-26	Noord-Brabant	30	2.0	271.0	5.0	1558.0	16169	2814.0
2020-09-26	Noord-Holland	27	3.0	669.0	6.0	853.0	22051	1818.0
2020-09-26	Overijssel	23	21.0	88.0	0.0	342.0	4615	560.0
2020-09-26	Utrecht	26	0.0	221.0	0.0	442.0	8607	945.0
2020-09-26	Zeeland	29	0.0	14.0	0.0	72.0	1325	154.0
2020-09-26	Zuid-Holland	28	6.0	927.0	9.0	1391.0	32083	2473.0
2020-09-27	Drenthe	22	0.0	46.0	0.0	45.0	1030	121.0
2020-09-27	Flevoland	24	1.0	34.0	1.0	100.0	2083	286.0
2020-09-27	Friesland	21	0.0	44.0	0.0	69.0	1356	136.0
2020-09-27	Gelderland	25	1.0	235.0	3.0	697.0	10893	1557.0
2020-09-27	Groningen	20	0.0	43.0	0.0	20.0	1546	75.0
2020-09-27	Limburg	31	0.0	84.0	0.0	761.0	6428	1585.0
2020-09-27	Noord-Brabant	30	0.0	332.0	1.0	1558.0	16501	2815.0
2020-09-27	Noord-Holland	27	3.0	777.0	12.0	856.0	22828	1830.0
2020-09-27	Overijssel	23	0.0	109.0	3.0	342.0	4724	563.0
2020-09-27	Utrecht	26	0.0	230.0	3.0	442.0	8837	948.0
2020-09-27	Zeeland	29	0.0	10.0	0.0	72.0	1335	154.0
2020-09-27	Zuid-Holland	28	3.0	1027.0	14.0	1394.0	33110	2487.0
2020-09-28	Drenthe	22	0.0	94.0	0.0	45.0	1124	121.0
2020-09-28	Flevoland	24	0.0	46.0	0.0	100.0	2129	286.0
2020-09-28	Friesland	21	0.0	74.0	2.0	69.0	1430	138.0
2020-09-28	Gelderland	25	0.0	268.0	6.0	697.0	11161	1563.0
2020-09-28	Groningen	20	0.0	86.0	0.0	20.0	1632	75.0
2020-09-28	Limburg	31	0.0	112.0	2.0	761.0	6540	1587.0
2020-09-28	Noord-Brabant	30	0.0	351.0	3.0	1558.0	16852	2818.0
2020-09-28	Noord-Holland	27	1.0	500.0	14.0	857.0	23328	1844.0
2020-09-28	Overijssel	23	0.0	86.0	0.0	342.0	4810	563.0
2020-09-28	Utrecht	26	0.0	240.0	3.0	442.0	9077	951.0
2020-09-28	Zeeland	29	0.0	7.0	0.0	72.0	1342	154.0
2020-09-28	Zuid-Holland	28	5.0	1010.0	7.0	1399.0	34120	2494.0
2020-09-29	Drenthe	22	1.0	47.0	0.0	46.0	1171	121.0
2020-09-29	Flevoland	24	0.0	62.0	1.0	100.0	2191	287.0
2020-09-29	Friesland	21	0.0	70.0	0.0	69.0	1500	138.0
2020-09-29	Gelderland	25	3.0	323.0	1.0	700.0	11484	1564.0
2020-09-29	Groningen	20	0.0	86.0	1.0	20.0	1718	76.0
2020-09-29	Limburg	31	1.0	77.0	0.0	762.0	6617	1587.0
2020-09-29	Noord-Brabant	30	2.0	378.0	1.0	1560.0	17230	2819.0
2020-09-29	Noord-Holland	27	4.0	709.0	9.0	861.0	24037	1853.0
2020-09-29	Overijssel	23	0.0	129.0	1.0	342.0	4939	564.0
2020-09-29	Utrecht	26	0.0	223.0	12.0	442.0	9300	963.0
2020-09-29	Zeeland	29	0.0	14.0	0.0	72.0	1356	154.0
2020-09-29	Zuid-Holland	28	2.0	884.0	17.0	1401.0	35004	2511.0
2020-09-30	Drenthe	22	0.0	30.0	0.0	46.0	1201	121.0
2020-09-30	Flevoland	24	0.0	56.0	1.0	100.0	2247	288.0
2020-09-30	Friesland	21	0.0	93.0	0.0	69.0	1593	138.0
2020-09-30	Gelderland	25	2.0	257.0	5.0	702.0	11741	1569.0
2020-09-30	Groningen	20	0.0	84.0	0.0	20.0	1802	76.0
2020-09-30	Limburg	31	1.0	82.0	1.0	763.0	6699	1588.0
2020-09-30	Noord-Brabant	30	3.0	312.0	8.0	1563.0	17542	2827.0
2020-09-30	Noord-Holland	27	0.0	774.0	9.0	861.0	24811	1862.0
2020-09-30	Overijssel	23	1.0	126.0	2.0	343.0	5065	566.0
2020-09-30	Utrecht	26	0.0	315.0	7.0	442.0	9615	970.0
2020-09-30	Zeeland	29	0.0	21.0	0.0	72.0	1377	154.0
2020-09-30	Zuid-Holland	28	6.0	1123.0	15.0	1407.0	36127	2526.0
2020-10-01	Drenthe	22	3.0	49.0	2.0	49.0	1250	123.0
2020-10-01	Flevoland	24	0.0	48.0	2.0	100.0	2295	290.0
2020-10-01	Friesland	21	0.0	91.0	1.0	69.0	1684	139.0
2020-10-01	Gelderland	25	0.0	309.0	0.0	702.0	12050	1569.0
2020-10-01	Groningen	20	0.0	69.0	0.0	20.0	1871	76.0
2020-10-01	Limburg	31	1.0	103.0	2.0	764.0	6802	1590.0
2020-10-01	Noord-Brabant	30	0.0	349.0	3.0	1563.0	17891	2830.0
2020-10-01	Noord-Holland	27	5.0	723.0	14.0	866.0	25534	1876.0
2020-10-01	Overijssel	23	1.0	140.0	3.0	344.0	5205	569.0
2020-10-01	Utrecht	26	0.0	284.0	0.0	442.0	9899	970.0
2020-10-01	Zeeland	29	0.0	29.0	1.0	72.0	1406	155.0
2020-10-01	Zuid-Holland	28	3.0	1035.0	18.0	1410.0	37162	2544.0
2020-10-02	Drenthe	22	0.0	73.0	1.0	49.0	1323	124.0
2020-10-02	Flevoland	24	0.0	47.0	0.0	100.0	2342	290.0
2020-10-02	Friesland	21	0.0	99.0	0.0	69.0	1783	139.0
2020-10-02	Gelderland	25	1.0	365.0	5.0	703.0	12415	1574.0
2020-10-02	Groningen	20	0.0	69.0	0.0	20.0	1940	76.0
2020-10-02	Limburg	31	0.0	87.0	1.0	764.0	6889	1591.0
2020-10-02	Noord-Brabant	30	0.0	533.0	2.0	1563.0	18424	2832.0
2020-10-02	Noord-Holland	27	2.0	716.0	6.0	868.0	26250	1882.0
2020-10-02	Overijssel	23	0.0	249.0	1.0	344.0	5454	570.0
2020-10-02	Utrecht	26	1.0	329.0	0.0	443.0	10228	970.0
2020-10-02	Zeeland	29	0.0	21.0	0.0	72.0	1427	155.0
2020-10-02	Zuid-Holland	28	5.0	1222.0	6.0	1415.0	38384	2550.0
2020-10-03	Drenthe	22	2.0	56.0	0.0	51.0	1379	124.0
2020-10-03	Flevoland	24	1.0	66.0	2.0	101.0	2408	292.0
2020-10-03	Friesland	21	1.0	69.0	0.0	70.0	1852	139.0
2020-10-03	Gelderland	25	0.0	264.0	1.0	703.0	12679	1575.0
2020-10-03	Groningen	20	0.0	207.0	0.0	20.0	2147	76.0
2020-10-03	Limburg	31	1.0	112.0	0.0	765.0	7001	1591.0
2020-10-03	Noord-Brabant	30	1.0	556.0	1.0	1564.0	18980	2833.0
2020-10-03	Noord-Holland	27	2.0	797.0	8.0	870.0	27047	1890.0
2020-10-03	Overijssel	23	1.0	90.0	2.0	345.0	5544	572.0
2020-10-03	Utrecht	26	7.0	411.0	2.0	450.0	10639	972.0
2020-10-03	Zeeland	29	0.0	23.0	0.0	72.0	1450	155.0
2020-10-03	Zuid-Holland	28	5.0	1273.0	13.0	1420.0	39657	2563.0
2020-10-04	Drenthe	22	0.0	67.0	0.0	51.0	1446	124.0
2020-10-04	Flevoland	24	0.0	74.0	1.0	101.0	2482	293.0
2020-10-04	Friesland	21	0.0	64.0	0.0	70.0	1916	139.0
2020-10-04	Gelderland	25	2.0	342.0	3.0	705.0	13021	1578.0
2020-10-04	Groningen	20	0.0	117.0	0.0	20.0	2264	76.0
2020-10-04	Limburg	31	0.0	143.0	1.0	765.0	7144	1592.0
2020-10-04	Noord-Brabant	30	0.0	484.0	1.0	1564.0	19464	2834.0
2020-10-04	Noord-Holland	27	1.0	871.0	9.0	871.0	27918	1899.0
2020-10-04	Overijssel	23	1.0	176.0	1.0	346.0	5720	573.0
2020-10-04	Utrecht	26	1.0	332.0	0.0	451.0	10971	972.0
2020-10-04	Zeeland	29	0.0	50.0	0.0	72.0	1500	155.0
2020-10-04	Zuid-Holland	28	0.0	1256.0	8.0	1420.0	40913	2571.0
2020-10-05	Drenthe	22	0.0	73.0	1.0	51.0	1519	125.0
2020-10-05	Flevoland	24	0.0	73.0	2.0	101.0	2555	295.0
2020-10-05	Friesland	21	0.0	104.0	2.0	70.0	2020	141.0
2020-10-05	Gelderland	25	1.0	395.0	5.0	706.0	13416	1583.0
2020-10-05	Groningen	20	0.0	141.0	0.0	20.0	2405	76.0
2020-10-05	Limburg	31	0.0	112.0	0.0	765.0	7256	1592.0
2020-10-05	Noord-Brabant	30	0.0	600.0	4.0	1564.0	20064	2838.0
2020-10-05	Noord-Holland	27	3.0	795.0	13.0	874.0	28713	1912.0
2020-10-05	Overijssel	23	0.0	371.0	3.0	346.0	6091	576.0
2020-10-05	Utrecht	26	0.0	328.0	0.0	451.0	11299	972.0
2020-10-05	Zeeland	29	0.0	37.0	0.0	72.0	1537	155.0
2020-10-05	Zuid-Holland	28	3.0	1532.0	27.0	1423.0	42445	2598.0
2020-10-06	Drenthe	22	5.0	40.0	0.0	56.0	1559	125.0
2020-10-06	Flevoland	24	0.0	92.0	1.0	101.0	2647	296.0
2020-10-06	Friesland	21	0.0	90.0	3.0	70.0	2110	144.0
2020-10-06	Gelderland	25	0.0	542.0	10.0	706.0	13958	1593.0
2020-10-06	Groningen	20	1.0	93.0	2.0	21.0	2498	78.0
2020-10-06	Limburg	31	1.0	120.0	2.0	766.0	7376	1594.0
2020-10-06	Noord-Brabant	30	5.0	696.0	7.0	1569.0	20760	2845.0
2020-10-06	Noord-Holland	27	0.0	931.0	14.0	874.0	29644	1926.0
2020-10-06	Overijssel	23	1.0	221.0	0.0	347.0	6312	576.0
2020-10-06	Utrecht	26	0.0	454.0	25.0	451.0	11753	997.0
2020-10-06	Zeeland	29	0.0	37.0	0.0	72.0	1574	155.0
2020-10-06	Zuid-Holland	28	8.0	1175.0	16.0	1431.0	43620	2614.0
2020-10-07	Drenthe	22	2.0	54.0	1.0	58.0	1613	126.0
2020-10-07	Flevoland	24	0.0	68.0	1.0	101.0	2715	297.0
2020-10-07	Friesland	21	0.0	106.0	0.0	70.0	2216	144.0
2020-10-07	Gelderland	25	0.0	384.0	9.0	706.0	14342	1602.0
2020-10-07	Groningen	20	0.0	95.0	3.0	21.0	2593	81.0
2020-10-07	Limburg	31	2.0	159.0	0.0	768.0	7535	1594.0
2020-10-07	Noord-Brabant	30	5.0	657.0	9.0	1574.0	21417	2854.0
2020-10-07	Noord-Holland	27	11.0	1049.0	19.0	885.0	30693	1945.0
2020-10-07	Overijssel	23	1.0	303.0	3.0	348.0	6615	579.0
2020-10-07	Utrecht	26	5.0	498.0	0.0	456.0	12251	997.0
2020-10-07	Zeeland	29	0.0	38.0	0.0	72.0	1612	155.0
2020-10-07	Zuid-Holland	28	10.0	1543.0	18.0	1441.0	45163	2632.0
2020-10-08	Drenthe	22	2.0	97.0	1.0	60.0	1710	127.0
2020-10-08	Flevoland	24	0.0	74.0	1.0	101.0	2789	298.0
2020-10-08	Friesland	21	0.0	133.0	0.0	70.0	2349	144.0
2020-10-08	Gelderland	25	5.0	596.0	2.0	711.0	14938	1604.0
2020-10-08	Groningen	20	0.0	149.0	1.0	21.0	2742	82.0
2020-10-08	Limburg	31	1.0	179.0	2.0	769.0	7714	1596.0
2020-10-08	Noord-Brabant	30	1.0	799.0	5.0	1575.0	22216	2859.0
2020-10-08	Noord-Holland	27	1.0	1043.0	15.0	886.0	31736	1960.0
2020-10-08	Overijssel	23	0.0	294.0	1.0	348.0	6909	580.0
2020-10-08	Utrecht	26	0.0	514.0	0.0	456.0	12765	997.0
2020-10-08	Zeeland	29	0.0	62.0	0.0	72.0	1674	155.0
2020-10-08	Zuid-Holland	28	3.0	1807.0	22.0	1444.0	46970	2654.0
2020-10-09	Drenthe	22	0.0	96.0	3.0	60.0	1806	130.0
2020-10-09	Flevoland	24	0.0	105.0	2.0	101.0	2894	300.0
2020-10-09	Friesland	21	1.0	108.0	4.0	71.0	2457	148.0
2020-10-09	Gelderland	25	1.0	558.0	8.0	712.0	15496	1612.0
2020-10-09	Groningen	20	0.0	129.0	1.0	21.0	2871	83.0
2020-10-09	Limburg	31	0.0	158.0	0.0	769.0	7872	1596.0
2020-10-09	Noord-Brabant	30	2.0	773.0	5.0	1577.0	22989	2864.0
2020-10-09	Noord-Holland	27	3.0	1115.0	16.0	889.0	32851	1976.0
2020-10-09	Overijssel	23	-1.0	259.0	2.0	347.0	7168	582.0
2020-10-09	Utrecht	26	0.0	613.0	0.0	456.0	13378	997.0
2020-10-09	Zeeland	29	0.0	53.0	0.0	72.0	1727	155.0
2020-10-09	Zuid-Holland	28	7.0	1975.0	25.0	1451.0	48945	2679.0
2020-10-10	Drenthe	22	0.0	160.0	7.0	60.0	1966	137.0
2020-10-10	Flevoland	24	0.0	117.0	3.0	101.0	3011	303.0
2020-10-10	Friesland	21	1.0	114.0	1.0	72.0	2571	149.0
2020-10-10	Gelderland	25	2.0	634.0	6.0	714.0	16130	1618.0
2020-10-10	Groningen	20	1.0	110.0	4.0	22.0	2981	87.0
2020-10-10	Limburg	31	0.0	266.0	0.0	769.0	8138	1596.0
2020-10-10	Noord-Brabant	30	5.0	1089.0	7.0	1582.0	24078	2871.0
2020-10-10	Noord-Holland	27	3.0	1204.0	4.0	892.0	34055	1980.0
2020-10-10	Overijssel	23	4.0	336.0	1.0	351.0	7504	583.0
2020-10-10	Utrecht	26	1.0	614.0	0.0	457.0	13992	997.0
2020-10-10	Zeeland	29	0.0	43.0	3.0	72.0	1770	158.0
2020-10-10	Zuid-Holland	28	6.0	1751.0	11.0	1457.0	50696	2690.0
2020-10-11	Drenthe	22	0.0	220.0	4.0	60.0	2186	141.0
2020-10-11	Flevoland	24	0.0	93.0	1.0	101.0	3104	304.0
2020-10-11	Friesland	21	0.0	179.0	0.0	72.0	2750	149.0
2020-10-11	Gelderland	25	2.0	592.0	5.0	716.0	16722	1623.0
2020-10-11	Groningen	20	0.0	155.0	1.0	22.0	3136	88.0
2020-10-11	Limburg	31	0.0	256.0	1.0	769.0	8394	1597.0
2020-10-11	Noord-Brabant	30	1.0	967.0	5.0	1583.0	25045	2876.0
2020-10-11	Noord-Holland	27	5.0	1055.0	11.0	897.0	35110	1991.0
2020-10-11	Overijssel	23	2.0	345.0	2.0	353.0	7849	585.0
2020-10-11	Utrecht	26	3.0	554.0	3.0	460.0	14546	1000.0
2020-10-11	Zeeland	29	0.0	71.0	1.0	72.0	1841	159.0
2020-10-11	Zuid-Holland	28	4.0	1845.0	18.0	1461.0	52541	2708.0
2020-10-12	Drenthe	22	0.0	205.0	0.0	60.0	2391	141.0
2020-10-12	Flevoland	24	0.0	119.0	2.0	101.0	3223	306.0
2020-10-12	Friesland	21	0.0	294.0	2.0	72.0	3044	151.0
2020-10-12	Gelderland	25	0.0	591.0	8.0	716.0	17313	1631.0
2020-10-12	Groningen	20	0.0	193.0	4.0	22.0	3329	92.0
2020-10-12	Limburg	31	1.0	277.0	6.0	770.0	8671	1603.0
2020-10-12	Noord-Brabant	30	1.0	909.0	5.0	1584.0	25954	2881.0
2020-10-12	Noord-Holland	27	1.0	1209.0	11.0	898.0	36319	2002.0
2020-10-12	Overijssel	23	2.0	423.0	4.0	355.0	8272	589.0
2020-10-12	Utrecht	26	0.0	611.0	1.0	460.0	15157	1001.0
2020-10-12	Zeeland	29	0.0	50.0	0.0	72.0	1891	159.0
2020-10-12	Zuid-Holland	28	6.0	1920.0	15.0	1467.0	54461	2723.0
2020-10-13	Drenthe	22	0.0	134.0	3.0	60.0	2525	144.0
2020-10-13	Flevoland	24	0.0	131.0	1.0	101.0	3354	307.0
2020-10-13	Friesland	21	0.0	143.0	0.0	72.0	3187	151.0
2020-10-13	Gelderland	25	2.0	690.0	9.0	718.0	18003	1640.0
2020-10-13	Groningen	20	0.0	170.0	3.0	22.0	3499	95.0
2020-10-13	Limburg	31	1.0	238.0	2.0	771.0	8909	1605.0
2020-10-13	Noord-Brabant	30	5.0	952.0	5.0	1589.0	26906	2886.0
2020-10-13	Noord-Holland	27	8.0	1515.0	22.0	906.0	37834	2024.0
2020-10-13	Overijssel	23	2.0	452.0	9.0	357.0	8724	598.0
2020-10-13	Utrecht	26	0.0	832.0	33.0	460.0	15989	1034.0
2020-10-13	Zeeland	29	4.0	21.0	0.0	76.0	1912	159.0
2020-10-13	Zuid-Holland	28	13.0	2048.0	23.0	1480.0	56509	2746.0
2020-10-14	Drenthe	22	5.0	130.0	2.0	65.0	2655	146.0
2020-10-14	Flevoland	24	0.0	146.0	3.0	101.0	3500	310.0
2020-10-14	Friesland	21	0.0	125.0	1.0	72.0	3312	152.0
2020-10-14	Gelderland	25	6.0	724.0	6.0	724.0	18727	1646.0
2020-10-14	Groningen	20	0.0	120.0	0.0	22.0	3619	95.0
2020-10-14	Limburg	31	2.0	281.0	0.0	773.0	9190	1605.0
